ApplicantYears,AnnualEarnings,RequestedSum,TrustMetric,WorkDuration,ActiveAccounts,OfferRate,RepayPeriod,DebtFactor,OwnsProperty,FamilyObligation,JointApplicant,QualificationLevel_High School,QualificationLevel_Master's,QualificationLevel_PhD,WorkCategory_Part-time,WorkCategory_Self-employed,WorkCategory_Unemployed,RelationshipStatus_Married,RelationshipStatus_Single,FundUseCase_Business,FundUseCase_Education,FundUseCase_Home,FundUseCase_Other,RiskFlag
18,121836,117241,811,113,1,10.67,24,0.78,0,1,1,True,False,False,True,False,False,True,False,True,False,False,False,0
66,92723,62263,408,57,4,6.04,48,0.79,1,0,1,False,False,True,False,False,True,False,True,False,False,True,False,0
52,110960,29610,641,8,2,23.33,36,0.42,1,0,1,False,True,False,False,False,True,False,True,True,False,False,False,0
38,49729,166500,346,105,4,7.55,48,0.86,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,0
61,58693,222975,782,93,3,6.13,48,0.27,1,0,1,True,False,False,False,False,True,True,False,False,False,True,False,0
41,61752,38908,662,112,3,6.73,36,0.3,1,0,0,True,False,False,False,True,False,True,False,False,False,True,False,0
47,96262,104596,639,54,3,6.26,36,0.77,0,1,0,True,False,False,False,False,True,False,True,False,False,False,True,0
18,107792,67534,639,104,2,5.68,48,0.67,0,0,1,False,False,False,False,False,True,True,False,False,False,True,False,0
63,37619,25483,541,116,2,15.02,24,0.36,0,0,1,False,False,True,False,True,False,False,True,False,False,False,True,0
32,137606,36497,327,83,2,9.53,12,0.67,0,0,1,False,True,False,False,False,True,False,True,False,False,True,False,0
62,61130,95131,508,55,3,6.72,60,0.43,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,0
55,79837,212717,665,49,2,21.17,12,0.57,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,0
58,149146,82900,803,38,1,2.99,48,0.35,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,0
58,112389,55062,728,7,3,16.9,24,0.65,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,0
39,29295,72342,682,65,4,23.56,60,0.68,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,0
26,19315,120520,583,91,1,8.21,60,0.2,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,0
38,98381,143268,847,64,1,3.93,48,0.89,1,0,0,False,True,False,False,True,False,False,True,False,False,False,True,0
33,89058,236277,354,89,1,16.61,12,0.27,1,1,0,False,True,False,False,False,False,False,True,True,False,False,False,0
30,29756,125327,618,63,1,23.23,36,0.59,1,0,1,False,False,True,True,False,False,True,False,False,False,False,True,0
18,81360,140690,644,114,2,9.7,36,0.61,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,0
54,97933,164484,573,55,3,19.58,12,0.84,0,0,1,False,False,False,True,False,False,False,True,True,False,False,False,0
65,105693,108771,400,57,3,10.55,48,0.46,0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,0
54,70348,150729,690,56,2,21.6,24,0.44,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,0
50,34550,232010,634,79,2,12.96,48,0.51,1,1,1,False,False,True,False,True,False,False,False,True,False,False,False,0
67,137347,107509,710,11,4,19.64,24,0.76,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,0
57,51934,40347,351,23,1,12.95,60,0.2,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,0
18,139876,61351,849,77,4,9.57,24,0.33,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,0
31,143178,60512,841,110,3,14.81,24,0.42,1,1,0,False,True,False,False,False,True,True,False,False,False,False,True,0
18,53588,123599,569,7,3,8.37,24,0.38,1,0,1,False,True,False,False,True,False,False,True,True,False,False,False,0
52,63323,8259,419,89,2,17.63,24,0.43,1,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
22,139402,71247,506,6,2,19.83,48,0.72,1,1,0,False,False,False,False,False,False,False,True,True,False,False,False,0
18,91096,108711,309,102,3,15.57,48,0.14,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,0
29,58142,41673,619,95,1,9.39,12,0.13,0,1,1,True,False,False,False,False,False,True,False,False,True,False,False,0
64,69325,83369,815,59,1,21.81,48,0.53,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,0
36,132665,31412,407,119,3,11.47,48,0.54,1,1,0,False,False,True,False,True,False,False,True,True,False,False,False,0
31,48528,97887,535,70,2,3.18,60,0.88,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,0
37,90788,152854,608,99,3,9.05,48,0.63,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0
20,57569,51753,542,46,4,7.76,48,0.25,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,0
53,148778,149531,752,70,4,17.51,12,0.54,1,1,1,False,False,False,True,False,False,False,True,False,False,True,False,0
35,72338,25986,394,90,3,7.5,24,0.63,0,0,1,False,False,True,False,True,False,False,True,False,True,False,False,0
55,44649,243089,717,42,1,21.21,48,0.3,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0
40,130602,231474,572,117,1,4.13,12,0.47,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0
59,74569,109558,575,11,4,19.08,12,0.14,0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,0
25,59891,183417,732,40,4,4.24,48,0.37,0,1,1,False,False,False,False,True,False,True,False,True,False,False,False,0
48,75725,217276,791,78,1,16.64,12,0.52,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,0
56,142322,90547,612,47,2,7.37,24,0.69,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,0
47,123948,163683,498,48,3,8.49,12,0.25,1,0,0,False,True,False,False,True,False,False,True,False,False,False,True,0
23,58008,102774,580,1,2,14.0,36,0.28,0,0,0,False,False,True,True,False,False,True,False,False,False,False,True,0
58,135431,145950,425,18,4,4.3,60,0.83,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0
32,121804,205635,594,55,4,15.15,60,0.5,1,0,1,False,False,True,False,False,True,True,False,True,False,False,False,0
22,42693,57340,542,41,4,15.83,36,0.51,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,0
64,114660,78809,739,86,4,8.82,24,0.34,0,0,0,False,False,True,False,False,True,True,False,False,False,False,True,0
48,65127,132486,733,89,4,14.76,48,0.36,0,1,0,False,False,False,False,False,True,False,True,True,False,False,False,0
28,141305,141811,740,82,1,9.32,60,0.54,1,0,1,False,True,False,True,False,False,False,False,False,True,False,False,0
64,63892,53763,406,91,4,11.49,12,0.2,0,1,1,False,False,True,True,False,False,True,False,False,False,False,False,0
23,55525,169472,635,96,2,6.8,48,0.34,1,1,1,False,True,False,False,False,False,False,False,False,False,True,False,0
23,119700,37644,694,46,4,3.97,36,0.73,0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,0
31,40847,114780,408,79,2,11.48,24,0.7,1,1,0,True,False,False,False,False,True,True,False,False,False,False,False,0
61,80096,14874,324,84,3,14.35,48,0.24,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,0
18,19667,136941,617,58,1,9.78,48,0.73,0,1,0,False,False,True,False,False,True,True,False,False,True,False,False,0
65,42320,30012,754,50,2,13.83,60,0.9,1,0,1,False,False,True,False,False,True,True,False,False,False,False,True,0
20,128378,177145,650,11,3,17.45,24,0.42,1,1,0,True,False,False,False,True,False,True,False,True,False,False,False,0
46,115000,192961,521,82,1,12.39,24,0.37,0,1,0,False,False,True,False,False,True,True,False,False,False,False,False,0
30,41912,79536,838,45,2,16.34,60,0.72,0,1,1,False,True,False,True,False,False,False,False,True,False,False,False,0
45,86606,21636,763,89,4,20.6,36,0.82,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,0
47,134717,7515,731,36,2,2.73,60,0.54,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,0
69,52954,54151,767,52,4,5.15,36,0.19,0,1,1,False,True,False,False,False,True,True,False,True,False,False,False,0
59,94181,158120,836,76,4,16.83,36,0.6,1,1,1,False,False,False,False,False,False,True,False,False,False,False,True,0
28,75452,238560,485,65,1,18.45,48,0.19,0,0,1,False,False,True,False,False,True,True,False,False,True,False,False,0
23,121669,225682,368,107,4,11.04,36,0.74,0,0,1,False,True,False,False,True,False,False,True,False,True,False,False,0
47,58097,80735,399,99,4,24.14,60,0.87,0,1,1,False,True,False,False,True,False,True,False,False,True,False,False,0
39,130380,191551,405,52,4,14.79,48,0.17,1,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
66,52265,43722,311,34,2,18.98,24,0.22,1,1,1,False,True,False,False,False,True,False,True,False,False,False,True,0
43,142499,100977,781,80,4,12.25,12,0.35,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,0
55,59828,117509,770,104,2,23.02,12,0.82,0,1,1,False,False,True,False,False,True,False,True,False,True,False,False,0
42,92379,183903,534,0,2,3.88,24,0.83,1,1,1,False,True,False,True,False,False,True,False,False,False,False,True,0
50,49552,141494,732,91,2,4.32,36,0.39,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,0
20,137471,136444,532,36,4,5.88,48,0.18,1,1,0,True,False,False,False,True,False,True,False,False,False,False,False,0
41,70848,48981,812,16,4,9.87,12,0.1,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,0
38,92264,138314,528,83,2,6.43,36,0.66,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,0
33,46734,220705,840,95,3,7.26,24,0.71,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,0
56,147350,29593,575,13,4,7.25,36,0.83,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,0
60,139183,224294,821,72,1,21.55,48,0.36,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,0
69,115342,146789,385,35,1,16.0,24,0.62,1,1,1,False,False,False,False,False,True,False,True,False,False,False,False,0
38,85804,210094,399,84,3,12.02,36,0.62,0,1,0,False,False,True,False,True,False,False,True,False,False,False,True,0
56,56850,105437,698,81,2,9.8,48,0.72,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,0
29,144311,188525,479,24,1,12.17,24,0.39,0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,0
64,67286,166643,490,76,3,16.33,12,0.4,1,0,1,False,False,False,False,False,True,False,True,True,False,False,False,0
31,34860,68706,811,67,3,15.25,48,0.63,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,0
19,36230,117237,315,90,1,8.84,12,0.29,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
22,65973,175091,581,88,4,6.8,60,0.71,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,0
35,48083,222173,620,109,2,24.97,60,0.3,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,0
67,131946,9957,448,114,2,19.6,36,0.51,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,0
22,65544,138382,378,111,2,11.09,24,0.34,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0
26,38076,196743,429,105,3,16.77,36,0.48,1,1,1,False,False,True,False,False,True,False,True,True,False,False,False,0
27,58683,40483,608,118,4,12.26,48,0.43,1,1,0,False,True,False,False,False,False,False,True,False,False,True,False,0
26,109102,53881,430,52,1,5.88,12,0.23,1,0,1,False,False,False,False,True,False,False,True,False,True,False,False,0
43,114449,11130,734,54,3,14.08,24,0.76,0,1,0,False,False,True,False,True,False,False,False,False,False,True,False,0
51,61980,205375,430,6,1,24.0,36,0.63,1,1,1,False,False,False,False,False,True,False,False,False,True,False,False,0
23,88541,5871,682,7,4,5.53,36,0.52,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,0
25,93311,222728,844,23,1,13.26,24,0.61,1,1,1,True,False,False,False,True,False,True,False,False,True,False,False,0
60,100452,170578,656,58,2,6.88,36,0.47,1,1,1,False,False,True,False,True,False,False,True,False,False,False,False,0
58,117006,190175,690,72,4,10.23,36,0.46,0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,0
54,88126,218696,516,25,3,5.38,60,0.39,0,1,1,False,False,False,False,False,True,True,False,True,False,False,False,0
51,119838,99816,739,8,3,17.68,12,0.55,1,0,0,True,False,False,False,False,False,True,False,True,False,False,False,0
59,89661,18551,413,45,1,20.68,36,0.31,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
20,83186,140915,567,75,2,4.43,36,0.83,0,1,0,False,True,False,True,False,False,True,False,False,True,False,False,0
62,86855,229779,599,75,4,9.76,12,0.17,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,0
64,34567,144520,410,4,1,11.32,60,0.26,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,0
54,68113,36537,470,54,3,2.88,12,0.83,0,0,0,False,False,False,False,False,True,True,False,False,False,True,False,0
59,21335,23448,823,72,3,3.87,24,0.56,1,0,1,False,True,False,False,True,False,False,False,True,False,False,False,0
56,127552,170958,838,119,2,6.4,12,0.4,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,0
51,21846,22319,728,15,4,5.57,12,0.21,0,0,1,False,True,False,False,True,False,False,False,True,False,False,False,0
20,77556,29696,367,53,3,2.77,24,0.57,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,0
52,91921,128417,358,11,2,21.88,60,0.79,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False,0
39,37125,21331,561,31,2,14.92,12,0.88,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,0
20,112243,107188,491,108,4,23.08,36,0.18,0,1,1,True,False,False,False,False,False,False,True,False,False,False,True,0
28,108212,155171,652,29,1,6.1,36,0.66,1,0,0,False,False,True,False,False,True,True,False,True,False,False,False,0
21,43761,147950,809,79,1,24.47,36,0.55,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,0
69,109192,151262,311,66,4,24.82,24,0.4,1,1,1,False,False,False,True,False,False,True,False,False,True,False,False,0
20,61023,18502,565,64,2,8.11,24,0.65,1,0,0,False,False,False,False,True,False,True,False,False,True,False,False,0
56,46286,212614,682,36,4,21.73,36,0.89,0,1,0,True,False,False,False,True,False,True,False,True,False,False,False,0
67,30034,84651,796,112,3,4.73,36,0.27,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,0
39,111037,15738,512,43,4,23.26,48,0.49,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,0
30,44846,144303,833,93,4,13.56,24,0.29,1,1,1,False,False,True,False,False,True,False,True,True,False,False,False,0
51,95294,205796,558,90,1,6.05,36,0.19,0,0,1,False,True,False,True,False,False,True,False,True,False,False,False,0
60,86812,46834,561,56,2,13.08,36,0.83,0,1,1,False,True,False,False,False,True,True,False,False,False,False,False,0
47,130880,31413,809,104,1,4.75,60,0.9,0,1,1,False,True,False,False,True,False,False,True,True,False,False,False,0
30,101572,33242,581,114,2,6.26,48,0.17,0,1,0,False,False,False,True,False,False,True,False,False,False,True,False,0
47,143764,6935,439,65,4,13.72,12,0.65,0,1,1,False,True,False,True,False,False,False,True,False,False,True,False,0
23,62825,248627,750,94,4,12.06,12,0.26,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,0
47,148967,87707,449,112,3,23.44,36,0.86,1,1,0,False,False,False,True,False,False,True,False,False,False,False,True,0
49,137462,63060,649,35,1,9.6,24,0.55,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,0
55,127245,245309,828,60,1,22.33,24,0.74,0,1,0,False,False,True,False,False,True,True,False,False,True,False,False,0
40,93051,170026,714,57,4,3.07,60,0.83,0,1,0,False,True,False,True,False,False,False,True,False,False,False,True,0
35,76806,74889,492,76,1,10.89,48,0.6,1,0,1,False,False,True,True,False,False,False,False,False,True,False,False,0
47,46418,111690,536,35,4,15.16,12,0.77,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,0
53,82687,77760,387,19,3,22.65,36,0.69,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0
56,41390,130671,664,78,4,17.0,36,0.82,0,0,1,False,True,False,False,True,False,False,False,True,False,False,False,0
67,37318,237250,693,114,4,19.9,60,0.6,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,0
61,28356,189077,431,67,3,12.16,12,0.22,0,0,0,True,False,False,False,False,True,True,False,False,True,False,False,0
37,37481,158889,547,84,1,16.49,36,0.26,0,0,1,False,False,True,True,False,False,False,True,True,False,False,False,0
54,92740,6670,497,98,4,17.65,24,0.49,0,0,1,True,False,False,False,True,False,True,False,False,True,False,False,0
65,112270,103184,698,30,1,18.0,60,0.19,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,0
23,119139,73672,374,103,4,20.15,36,0.56,1,0,1,True,False,False,False,False,True,True,False,True,False,False,False,0
